Hub,ZSP,Date,EnergyConsump,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Saturday,Sunday,Temp1_South_Less,Temp2_South_Less,Temp3_South_Less,Temp4_South_Less,Temp1_South_Gr,Temp2_South_Gr,Temp3_South_Gr,Temp4_South_Gr
Center,FZSZOE27,2013-06-24,125151.90899999999,21.4,19.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-25,125175.75,23.6,21.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-26,125545.51500000003,25.4,24.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-27,128592.17800000001,25.5,25.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-28,128285.047,20.0,22.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-29,115735.17799999999,22.1,21.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-30,115514.91200000001,20.0,22.8,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-07-01,124626.37200000002,18.4,20.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-02,123992.041,18.7,17.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-03,124326.42800000001,18.5,16.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-04,122460.76900000001,22.0,17.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-05,120711.475,22.7,20.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-06,114050.949,19.5,18.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-07,112086.09199999998,18.5,19.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-07-08,119049.11499999999,21.0,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-09,118805.59399999998,17.5,15.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-10,118933.776,17.0,15.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-11,121329.95,17.2,15.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-12,120666.728,18.3,15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-13,112925.90399999998,18.0,15.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-14,111700.20700000002,19.0,20.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-07-15,121806.098,20.5,17.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-16,121681.40300000002,16.7,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-17,122337.05200000003,16.0,10.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-18,121854.819,15.7,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-19,122244.85299999999,15.8,13.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-20,113397.89799999999,14.8,13.8,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-21,110950.936,16.5,12.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-07-22,121324.219,17.9,17.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-23,124323.131,20.8,18.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-24,121729.66099999996,17.2,16.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-25,122699.44300000001,15.8,17.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-26,121061.85400000002,18.2,16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-27,114322.11099999998,17.2,16.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-28,111376.44499999999,18.3,17.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-07-29,121168.91200000001,18.9,17.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-30,121454.04699999998,18.7,18.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-07-31,122625.37399999998,21.2,18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-01,120988.064,17.3,17.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-02,121990.95000000001,18.5,18.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-03,113756.402,20.0,19.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-04,111240.033,20.5,19.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-08-05,121020.21500000001,20.5,19.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-06,121422.735,21.5,19.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-07,121793.25200000001,21.0,18.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-08,122214.30099999999,22.5,19.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-09,122140.35500000001,24.0,19.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-10,115550.957,20.0,16.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-11,113468.31899999999,17.0,15.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-08-12,122414.53099999999,17.0,16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-13,122421.52999999998,17.0,15.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-14,122388.577,17.0,14.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-15,123785.662,15.0,13.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-16,123457.75000000001,17.5,14.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-17,115658.86100000002,17.0,14.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-18,113766.362,20.6,18.2,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-08-19,123292.837,20.0,18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-20,123175.62800000001,17.5,16.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-21,125707.06399999998,17.5,16.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-22,126886.37500000001,15.5,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-23,124559.82100000003,15.0,11.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-24,115675.029,12.3,12.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-25,113269.91800000002,13.0,14.9,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-08-26,121912.24000000002,15.9,12.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-27,127542.85500000001,16.0,16.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-28,126762.246,15.0,15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-29,128355.40600000002,16.0,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-30,127897.52199999998,16.0,11.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-08-31,120437.61799999999,15.5,11.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-01,118111.26699999999,15.5,13.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-09-02,129087.766,15.5,12.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-03,130342.41500000002,13.5,12.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-04,128542.53300000002,13.5,11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-05,128906.56299999998,13.0,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-06,130660.128,10.4,13.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-07,123588.36099999998,12.0,13.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-08,122198.402,15.5,16.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-09-09,131806.264,14.5,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-10,131228.51000000004,12.4,9.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-11,131479.30000000002,10.5,12.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-12,132318.90600000002,14.0,13.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-13,132843.76100000003,14.5,13.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-14,124821.334,11.7,13.2,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-15,123818.80400000002,11.8,11.7,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-09-16,134090.672,11.0,10.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-17,132550.47100000002,10.5,12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-18,135927.708,14.0,13.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-19,136482.23,14.5,13.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-20,136750.68,13.0,12.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-21,128776.53399999999,14.2,10.8,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-22,128566.12899999999,13.0,9.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-09-23,140191.64399999997,11.7,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-24,143459.27999999994,7.5,5.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-25,144776.02899999998,5.0,3.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-26,149385.628,5.5,5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-27,156165.277,6.5,5.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-28,147302.23700000002,7.4,5.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-09-29,145460.61,6.0,3.8,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-09-30,156124.703,4.0,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-01,156507.07300000003,4.5,3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-02,160281.68199999997,4.5,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-03,152791.30000000002,7.5,5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-04,153112.16999999995,7.0,3.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-05,141721.06300000002,9.5,7.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-06,139001.729,9.0,9.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-10-07,151573.09600000002,11.0,8.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-08,151490.461,12.2,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-09,152122.578,12.0,10.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-10,149853.804,10.5,9.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-11,149167.629,7.3,5.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-12,139619.042,6.5,5.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-13,138584.277,8.0,3.8,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-10-14,150672.082,3.0,1.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-15,152689.58099999998,5.0,4.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-16,156410.32300000003,4.5,-0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-17,157005.37499999997,2.0,-0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-18,157532.54299999998,5.7,0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-19,147790.605,1.5,-1.3,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-20,146828.096,1.5,-0.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-10-21,158308.45399999997,0.4,-2.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-22,161449.67299999998,-0.5,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-23,162398.08800000005,3.5,3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-24,162430.57400000002,10.0,9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-25,163835.335,8.5,6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-26,151988.09100000001,6.5,3.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-27,150136.66800000003,10.0,6.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-10-28,161644.626,12.0,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-29,160032.28300000005,10.7,7.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-30,160427.10900000003,8.5,3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-10-31,159656.26400000002,5.5,1.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-01,157252.592,6.5,5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-02,148180.05000000002,8.5,4.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-03,144884.90999999997,6.0,2.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-11-04,145658.805,5.5,1.4,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-11-05,155914.73099999997,6.7,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-06,156514.00499999995,6.0,3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-07,160245.519,5.0,2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-08,160422.744,5.5,2.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-09,148843.78100000002,5.5,3.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-10,145944.75,5.5,3.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-11-11,156426.12600000002,3.1,0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-12,159035.64299999995,2.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-13,160722.78900000002,5.9,3.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-14,161179.00499999998,4.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-15,162170.72400000002,3.6,1.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-16,148944.666,6.0,2.7,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-17,148277.615,6.5,2.8,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-11-18,160755.768,1.8,0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-19,160784.63199999998,2.5,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-20,162201.323,5.5,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-21,161792.515,5.0,-1.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-22,163593.84000000003,5.2,2.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-23,153218.76100000003,5.4,-0.7,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-24,153868.14200000002,1.0,-2.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-11-25,166917.12800000006,-1.7,-3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-26,169099.737,-3.5,-5.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-27,170601.668,0.0,1.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-28,171980.49300000002,3.5,0.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-29,171522.189,-1.9,-6.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-11-30,162166.745,-4.9,-8.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-01,158916.67500000002,-1.5,-5.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-12-02,169731.76100000003,-3.0,-10.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-03,171136.68600000002,-0.5,-0.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-04,175269.63999999998,0.0,-5.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-05,172410.891,-2.5,-4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-06,172667.55500000002,0.8,-1.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-07,164749.96300000002,-1.0,-4.3,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-08,162403.785,-3.0,-6.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-12-09,175016.00299999997,-7.0,-14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-10,177503.6,-7.5,-14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-11,178176.09600000005,-1.5,0.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-12,178093.06300000002,3.5,3.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-13,176411.81300000002,2.5,-2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-14,165795.307,-4.5,-11.2,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-15,165224.101,-5.5,-9.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-12-16,177637.35100000002,0.0,-0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-17,173430.486,4.5,2.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-18,174917.795,2.5,-2.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-19,175221.28399999999,0.5,-3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-20,173213.975,1.1,-0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-21,164150.62200000006,2.0,0.7,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-22,162074.413,4.5,1.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-12-23,173365.26499999998,4.1,2.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-24,170210.014,2.7,0.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-25,169653.79000000004,3.2,1.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-26,171134.64299999998,2.3,2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-27,171521.897,3.0,1.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-28,161410.25499999992,3.9,3.4,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-29,158815.883,4.7,3.4,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-12-30,168857.01600000003,3.9,2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-12-31,155483.456,3.0,0.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-01,143759.782,0.5,2.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-01-02,145795.86400000003,-2.0,-0.4,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-01-03,151288.00100000005,-1.2,-2.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-01-04,152758.638,0.4,-1.3,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-05,155157.148,2.5,-0.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-01-06,153648.362,1.7,-0.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-01-07,148644.896,2.3,-0.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-01-08,152880.557,3.1,0.2,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-01-09,166814.143,4.7,0.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-10,165007.22100000002,2.4,-4.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-11,159387.633,-2.5,-9.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-12,160496.966,-6.0,-11.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-01-13,173256.79699999996,-8.0,-11.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-14,176202.516,-9.9,-11.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-15,183063.27400000003,-10.6,-14.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-16,184938.29100000003,-10.0,-15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-17,186841.31999999998,-12.3,-15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-18,178448.64299999998,-13.3,-14.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-19,176713.86499999996,-13.0,-15.4,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-01-20,188591.077,-13.0,-21.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-21,191167.24500000002,-8.7,-18.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-22,192517.70599999998,-13.8,-19.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-23,192178.45200000002,-17.5,-23.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-24,193712.73600000003,-13.5,-17.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-25,180650.97600000002,-11.2,-8.1,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-26,178101.4,-8.1,-8.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-01-27,191283.77999999997,-13.4,-11.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-28,193683.23000000004,-15.0,-13.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-29,195238.79799999998,-17.6,-18.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-30,196616.76799999998,-18.5,-20.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-01-31,197506.06599999996,-15.0,-16.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-01,186599.77,-7.5,-10.4,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-02,181590.923,-5.5,-7.4,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-02-03,192564.846,-3.5,-3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-04,188073.11999999997,-2.0,-0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-05,184352.69800000003,-4.0,-3.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-06,184563.25900000002,-6.8,-5.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-07,181963.87,-7.5,-6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-08,170946.51800000004,-0.5,-3.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-09,167994.446,2.0,0.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-02-10,178083.453,1.8,0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-11,173633.235,1.7,-0.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-12,172698.14400000003,1.1,-0.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-13,171776.564,1.7,-0.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-14,172227.40100000004,1.1,-1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-15,161824.322,0.5,-1.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-16,159212.96899999998,1.0,-1.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-02-17,170099.57900000003,1.8,0.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-18,170414.604,1.0,0.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-19,171083.187,0.5,-2.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-20,173891.327,-1.1,-5.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-21,175320.802,-2.9,-5.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-22,162998.428,0.6,-1.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-23,160768.776,2.5,1.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-02-24,171570.544,5.5,3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-25,169017.38600000003,2.0,1.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-26,166979.52099999998,1.0,0.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-27,166800.81399999998,0.0,-1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-02-28,166063.63,1.0,-1.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-01,156146.511,-1.7,-0.1,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-02,153819.53999999998,2.2,-2.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-03-03,167551.07,2.5,-0.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-04,164763.73100000003,2.0,0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-03-05,164768.446,0.5,0.0,,,,,,0.0,0.0,,,,,,,,
