Timestamp;item 1758;item 40010;item 35731;item 96474;item 97519;item 75501;item 95519;item 93400;item 99826;item 57813;item 19765;item 73140;item 34535;item 100162;item 95431;item 33252;item 71171;item 18065;item 40692;item 16447;item 41126;item 32218;item 82195;item 21329;item 41520;item 56324;item 82269;item 89407;item 86025;item 33276;item 51600;item 94986;item 70328;item 98798;item 2036;item 91168;item 73716;item 88273;item 25170;item 28755;item 99297;item 88274;item 26785;item 76021;item 32919;item 27375;item 94337;item 28291;item 71983;item 18272;item 77826;item 100399;item 59875;item 39062;item 76210;item 87297;item 90251;item 33261;item 25176;item 97336;item 3480;item 35535;item 43640;item 29388;item 97664;item 25761;item 75798;item 44060;item 23127;item 98918;item 30048;item 65016;item 97666;item 83685;item 96880;item 70166;item 50627;item 28959;item 80912;item 40909;item 87970;item 83140;item 29673;item 14226;item 94387;item 37104;item 12558;item 42344;item 51811;item 42887;item 49550;item 30509;item 45937;item 87475;item 95527;item 65825;item 31454;item 29014;item 49139;item 42190;item 8110;item 80718;item 29092;item 76501;item 32258
15.02.2006;0;0,768;1,922;0;2;0,382;1;3;3;1;1;0;1;1;1;0;1,778;1;0;1;5;0;0;0;1;1;0;8;1;3;2;0;2;1,676;7;2,932;2;2;2;2;0;4;0;3;0;1;2;1;1;5;2;5;0;0;7;3;3;7;5;1;0;2;1;0;1;1;2;3;3;2;3;2;0;2;7;3,78;3;4;3;6;4;0;5;3;4;3;12;3;8;7;7;6;7;13;4;16;4;7,306;0;18,5;13;13;34;6;52
16.02.2006;0,192;0;1,596;1,028;0;0,798;0;2;1;3;0;0;1;1;2;1;0,686;0;0;1;2;3;0;0;1;3;0;1;3;4;2;1;0;0,994;1;3,286;0;3;1;3;2;1;0;0;0;2;0;3;0;4;3;5;3;4;0;2;0;2;3;2;2;2;2;3;1;5;6;8;5;6;1;4;3;4;4;6,622;0;3;8;16;6;3;4;3;2;4;1;4;14;4;17;5;4;15;0;13;17;20,234;0;39,204;7;16;32;9;177
17.02.2006;0,82;0;0;0;1;0,676;2;2;0;2;0;0;0;2;1;3;1,124;3;0;2;3;0;1;6;0;1;2;1;2;3;2;6;3;3,266;3;3,21;4;1;2;4;1;4;3;1;2;1;4;4;2;1;1;9;3;3;1;3;2;8;11;2;2;5;0;3;1;1;6;3;4;3;4;3;7;6;10;7,572;2;8;7;15;4;2;4;2;5;12;2;6;5;14;6;9;13;4;4;17;37;14,336;0;31,984;17;25;32;16;39
18.02.2006;1,078;0;0,552;2,044;0;0,43;1;0;1;0;0;0;2;1;0;0;0,864;1;0;1;1;2;0;6;2;2;2;2;3;1;0;1;0;0;0;1,472;2;1;0;2;0;1;2;0;1;1;1;2;1;2;3;4;2;4;3;2;2;4;4;0;4;0;0;3;0;4;4;5;1;4;1;6;0;5;3;6,562;4;3;6;10;1;3;10;2;3;4;4;3;14;9;13;1;6;10;1;16;13;21,966;0;16,716;13;15;32;10;77
19.02.2006;0,254;0;0;1,002;0;0,462;0;1;2;1;0;0;2;2;0;1;1,912;1;0;0;2;2;0;2;0;1;2;5;1;0;8;2;4;0,732;2;2,306;2;1;0;1;2;1;1;0;1;0;2;1;2;12;3;1;2;2;6;2;0;3;3;0;4;1;3;0;0;1;2;3;2;0;1;3;1;1;4;3,082;0;9;8;11;2;8;10;4;4;1;1;1;5;5;7;10;6;10;7;14;6;11,014;0;21,778;8;9;25;7;99
20.02.2006;0,326;0;0;0,24;1;0;0;0;1;1;2;0;1;0;3;0;0,664;1;0;2;1;2;1;1;1;5;0;0;2;0;0;4;6;1,12;0;1;1;0;1;0;5;1;0;3;0;2;1;1;0;0;0;1;2;3;5;1;3;2;3;0;0;3;0;3;4;2;2;3;5;1;1;1;0;1;3;2,31;0;2;5;4;1;5;7;2;2;5;1;1;10;6;15;4;31;6;4;11;5;11,114;0;19,068;11;8;32;6;87
21.02.2006;0,576;0;0;0,574;0;0,734;1;3;1;0;0;0;0;1;0;0;1,85;0;2;0;1;0;0;0;8;4;1;3;2;1;1;3;2;0,522;3;1,17;0;2;2;2;2;2;0;1;3;0;2;2;5;1;4;1;2;0;3;3;3;3;2;2;4;1;0;3;1;7;8;3;1;3;1;0;0;1;5;2,782;0;7;5;14;0;2;5;2;2;3;2;2;3;5;7;20;2;10;4;18;18;10,43;20,976;20,774;8;0;20;2;97
22.02.2006;0,438;0,412;0,584;1,098;1;0,832;1;1;0;0;1;0;1;3;1;2;2,762;2;1;0;2;2;1;0;1;2;4;2;2;1;2;0;3;0,528;2;1,832;0;0;2;0;2;1;2;2;0;0;5;3;1;2;3;5;1;2;4;2;6;7;3;1;3;0;1;0;3;3;1;0;3;6;1;0;5;2;6;2,264;0;6;3;6;4;4;7;5;1;4;1;4;13;12;10;4;4;12;13;15;13;14,246;29,41;16,792;13;0;21;8;98
23.02.2006;0,136;2,345;0,412;1,388;2;0,554;1;0;2;0;0;0;0;2;2;1;2,062;2;1;1;1;1;3;1;2;2;2;1;1;0;0;2;3;0,624;1;1,156;0;10;2;2;0;1;5;0;3;4;3;3;3;4;1;2;4;2;1;2;1;4;5;1;15;0;5;3;0;3;7;3;4;6;0;0;0;2;10;2,254;0;4;6;7;7;2;9;6;3;3;5;3;6;9;8;16;6;13;8;12;6;7,994;26,224;14,732;19;4;26;15;69
24.02.2006;0,102;0;0;1,636;0;0,514;2;0;0;0;0;0;3;2;1;2;1,662;1;1;1;6;3;0;1;3;2;4;2;1;1;1;1;4;5,33;5;4,67;0;0;0;1;3;2;2;0;1;0;3;1;0;1;0;4;5;2;7;2;3;5;4;0;1;1;1;3;5;1;3;4;5;5;1;2;3;5;14;7,472;0;4;12;7;6;0;2;5;1;7;3;4;9;9;9;15;6;15;13;11;20;15,69;26,81;13,892;13;23;23;11;51
25.02.2006;0,432;0;0,434;0;0;1,036;1;1;2;0;3;0;3;3;1;3;1,664;2;1;1;3;4;2;0;4;1;0;5;1;3;2;0;1;2,364;2;1,326;2;0;0;1;3;1;0;0;3;0;2;1;1;0;5;0;0;1;5;2;1;6;5;0;7;4;3;3;0;6;2;6;5;6;7;2;0;3;2;2,358;0;3;5;0;1;0;2;4;6;5;0;2;13;8;12;5;9;16;4;23;21;12,358;16,814;20,396;13;17;51;8;43
26.02.2006;0,12;0,451;0;0,74;2;1,154;1;0;0;0;1;0;2;3;1;2;1,176;0;2;1;0;0;2;1;1;3;2;1;0;2;1;5;1;0,678;0;3,238;0;1;2;0;4;3;3;0;2;1;5;0;0;1;3;1;0;2;0;2;3;3;4;0;1;0;0;2;1;4;6;1;1;3;0;5;2;0;0;2,138;0;6;8;0;4;0;9;4;4;12;3;0;8;3;10;12;8;3;5;13;4;16,972;25,674;25,02;25;9;25;4;43
27.02.2006;0,612;0;0,282;0,242;1;0,556;1;1;3;0;3;0;1;0;5;0;0,472;1;1;2;0;0;2;0;1;1;0;1;3;1;2;3;2;1,658;6;2,782;0;1;0;1;1;2;1;0;1;3;2;1;1;5;3;6;1;0;3;3;2;1;1;0;1;3;0;1;0;3;7;4;3;2;1;2;0;5;4;3,676;0;6;5;0;8;0;4;7;2;4;2;0;9;6;8;4;8;5;5;16;11;9,728;13,06;11,584;7;22;34;6;87
28.02.2006;0,558;0,772;0,326;0;1;1,314;0;3;2;0;1;0;1;4;0;0;0,926;1;1;6;1;1;3;0;1;1;0;1;1;2;1;1;1;0,98;2;0,386;0;5;0;2;0;2;2;0;1;0;1;1;1;0;0;3;2;5;3;0;2;9;2;0;0;0;0;1;1;2;5;6;6;5;3;1;2;4;1;6,72;5;4;4;0;2;3;8;2;7;6;0;0;11;2;6;14;18;6;4;14;9;10,232;24,586;23,46;9;13;24;5;38
01.03.2006;0;0,269;0;1,43;1;0,898;2;1;1;1;0;0;1;4;4;2;1,9;3;0;2;1;3;0;4;1;0;0;2;1;2;1;5;1;1,268;2;3,372;0;3;2;0;0;4;3;0;1;2;3;3;2;2;1;5;3;1;7;0;0;2;3;0;0;1;1;0;3;0;4;6;2;0;0;4;2;2;3;1,742;2;2;1;0;5;6;5;3;5;8;3;1;4;6;11;17;12;4;4;16;10;10,73;38,568;45,278;20;9;24;5;14
02.03.2006;0,434;2,762;1,832;2,51;0;1,12;1;2;0;0;2;0;2;0;0;0;1,402;3;1;0;2;0;3;1;4;0;1;4;2;1;2;0;1;0;1;0,472;4;1;1;1;4;3;5;0;1;0;5;2;3;2;4;5;6;6;2;2;1;3;8;3;1;2;2;3;2;0;4;2;5;1;1;4;1;6;8;7,476;3;7;2;0;4;2;9;4;2;10;0;1;10;6;9;17;9;8;12;12;9;9,206;15,246;10,724;13;21;36;7;74
03.03.2006;1,17;0,424;0;2,07;0;0,518;1;2;1;1;3;1;0;2;0;2;0,89;2;1;0;2;0;2;0;3;1;3;2;2;7;2;0;2;0;5;1,378;2;2;3;2;2;1;1;2;1;0;3;2;4;0;4;1;5;6;3;0;4;6;6;0;4;0;0;0;3;0;3;5;5;1;4;3;1;1;9;4,916;6;8;6;0;5;4;10;4;3;4;4;7;9;4;13;6;18;12;28;11;32;14,106;30,482;23,18;20;2;26;11;102
04.03.2006;0,546;0;0;1,26;0;0,83;2;0;1;3;1;2;2;3;0;3;0,666;2;1;1;1;2;0;4;1;1;2;2;0;2;4;0;3;0,282;6;2,32;3;2;1;1;2;7;2;0;7;1;0;1;4;1;4;2;1;3;6;5;3;2;2;0;4;4;7;3;1;0;2;4;3;3;0;6;1;5;12;8,804;1;6;1;0;1;2;8;5;5;2;4;1;8;5;8;0;28;19;0;12;14;16,67;40,062;16,624;16;0;54;16;41
05.03.2006;0;0,46;0,806;0,406;5;1,01;1;0;1;0;0;1;1;1;3;2;1,662;1;0;1;0;2;2;1;1;2;2;3;1;4;2;1;1;7,194;2;1,304;1;2;0;0;1;1;10;0;0;0;2;2;4;3;2;3;3;3;3;2;4;3;3;0;8;6;0;3;0;1;3;0;4;4;1;2;1;5;3;3,518;5;8;2;0;4;0;3;2;3;1;1;2;10;5;22;8;6;11;0;22;7;11,974;31,794;16,246;18;0;43;4;68
06.03.2006;0,246;0;0;1,404;0;0,278;1;0;1;1;2;1;4;1;1;1;0;0;0;0;1;2;0;0;1;0;1;3;2;3;0;0;4;6,888;5;1,44;3;5;2;0;2;1;0;2;0;2;2;1;1;1;4;0;6;2;0;0;0;3;3;0;2;1;1;2;1;0;2;1;0;1;2;0;4;4;7;2,894;1;8;5;0;1;5;8;4;4;2;4;1;7;1;6;8;3;8;0;19;13;11,74;15,308;44,002;22;0;28;6;22
07.03.2006;0,216;0,402;0;0,342;1;2,004;1;0;0;2;0;2;2;1;4;0;1,168;0;0;0;0;2;0;0;0;0;3;3;2;0;3;5;1;9,786;1;0,742;0;1;4;3;2;2;5;4;0;1;5;0;0;1;1;1;3;5;3;1;3;5;3;0;2;1;5;3;2;0;4;5;1;0;0;4;1;6;3;2,986;10;9;9;0;4;2;3;5;1;4;2;7;7;7;14;20;0;12;0;15;12;13,894;16,014;15,848;17;0;16;6;38
08.03.2006;0,35;0,443;0,292;0;0;2,632;0;0;1;0;1;0;1;2;0;1;1,088;1;0;1;1;0;1;1;4;0;2;3;1;0;3;1;1;0;0;1,08;2;2;1;1;2;1;2;3;3;1;1;1;5;2;3;0;1;3;4;1;6;4;1;0;1;2;1;3;0;0;5;4;4;2;2;2;2;4;0;6,506;5;5;4;0;1;0;3;6;0;4;10;5;8;3;5;1;0;14;4;17;11;14,196;17,684;20,786;19;0;22;13;106
09.03.2006;0,902;0,444;0,896;;1;0,998;1;3;1;2;0;2;2;3;2;1;0;3;0;0;1;5;1;0;0;2;4;2;3;2;3;3;2;0;5;0,542;0;0;2;0;4;6;2;5;2;5;3;1;3;3;4;;4;1;3;3;0;0;3;0;4;2;3;3;3;3;3;2;5;1;5;3;2;2;6;8,95;1;8;8;0;2;0;2;2;0;4;12;3;15;9;8;6;0;11;4;18;18;17,416;31,716;18,318;17;0;41;13;118
10.03.2006;0,67;0,502;1,102;;1;1,39;2;2;1;1;1;0;1;7;1;2;2,59;1;2;3;0;1;1;0;1;1;3;3;5;3;6;2;1;0;4;1,888;0;1;1;2;2;3;2;0;0;4;3;2;9;2;3;;7;4;1;5;1;4;7;1;4;4;3;5;1;1;5;4;5;1;1;3;1;8;9;5,696;3;1;7;0;1;0;2;3;0;5;4;0;9;6;6;14;0;9;12;16;11;17,204;44,18;19,592;17;0;19;10;118
11.03.2006;0,376;0;0;;2;1,482;1;1;1;1;2;1;2;0;1;0;1,17;2;0;0;1;1;6;2;3;2;2;0;2;3;4;6;3;0;0;3,028;1;3;0;2;3;8;5;0;0;0;4;0;2;2;1;;5;1;3;3;7;4;1;0;1;1;4;6;0;6;1;7;0;5;4;3;1;2;2;10,426;3;4;10;0;1;0;5;3;0;7;3;2;10;9;7;8;0;17;4;15;15;15,724;41,912;15,254;9;14;41;9;103
12.03.2006;0,48;0,322;0,412;;0;0,556;1;0;0;1;1;2;0;3;2;1;0,742;1;1;1;1;1;5;0;0;2;1;1;2;2;2;3;3;0;1;1,33;1;1;0;5;0;4;1;5;1;2;5;2;4;8;3;;1;4;2;1;4;3;0;2;0;1;3;3;0;1;4;3;3;1;0;2;2;0;9;7,17;0;0;9;0;5;0;4;2;0;1;2;4;6;10;7;4;11;9;0;16;10;9,71;24,28;16,554;19;15;32;12;100
13.03.2006;0,318;0,633;0;;0;0,558;1;4;0;2;0;1;0;0;1;1;0,176;0;2;1;0;3;1;1;0;1;1;5;1;0;3;2;4;0;2;1,692;1;2;0;0;2;5;1;4;2;1;3;2;3;2;4;;1;3;1;2;0;3;0;0;2;2;1;2;0;1;3;0;6;1;1;0;3;1;4;4,574;0;8;4;0;1;0;11;2;0;9;2;1;10;5;5;3;5;1;0;13;15;11,23;19,476;15,874;18;15;25;4;81
14.03.2006;0,192;0,99;0;;1;1,198;1;1;0;1;0;2;1;2;0;0;1,552;1;0;2;1;2;0;0;0;0;2;3;3;0;0;3;2;0,238;3;2,868;0;1;0;4;2;0;3;4;1;3;6;0;4;1;2;;3;2;0;6;6;3;0;1;0;3;1;4;0;4;1;4;0;1;5;0;0;0;4;7,276;0;4;3;2;8;0;1;2;6;5;1;2;8;3;10;6;2;15;0;19;15;13,798;13,728;17,516;11;20;39;3;63
15.03.2006;0,224;0,388;0,502;;1;1,27;0;1;1;2;1;2;3;0;2;0;0,972;1;1;1;0;0;0;5;2;2;3;6;0;1;0;3;2;4,604;6;1,568;1;1;1;0;1;0;4;2;3;0;5;2;2;3;2;;1;2;10;1;2;4;0;1;3;1;2;3;5;4;6;4;3;1;2;0;1;0;8;12,928;0;8;2;10;1;0;0;5;4;3;3;2;9;7;9;1;7;9;8;18;12;12,388;28,894;18,146;18;26;30;7;82
16.03.2006;0;0;0;;0;2,258;1;0;0;1;1;2;2;;0;1;2,268;1;5;1;2;2;0;0;1;3;2;1;3;3;3;1;3;2,064;0;2,146;0;2;2;1;1;2;1;3;4;2;0;1;5;1;3;;7;2;1;4;4;5;0;3;5;3;1;3;0;6;4;8;3;3;1;0;3;0;8;9,762;0;3;8;6;3;0;1;4;2;4;3;1;16;11;10;2;9;14;11;24;8;14,242;49,686;18,476;13;13;32;10;64
17.03.2006;0;0,895;0;;2;1,552;0;0;2;1;2;1;2;;2;3;2,92;1;1;1;4;2;2;5;2;0;5;4;5;2;2;1;3;6,178;0;4,802;1;0;1;2;1;3;5;5;1;1;7;3;2;3;1;;6;4;3;4;3;5;0;1;6;3;8;5;0;9;0;3;2;2;4;0;3;0;5;0;0;9;9;8;2;0;3;5;4;7;4;6;10;8;12;7;12;12;4;14;15;16,506;55,702;16,136;11;16;37;6;52
18.03.2006;0,222;0,351;0;;1;0,608;1;2;1;0;0;1;1;;0;0;1,352;0;1;1;1;4;0;3;2;1;2;1;2;3;1;8;6;1,522;7;1,714;1;2;7;2;2;3;4;2;2;5;2;3;1;2;3;;4;10;5;4;5;3;0;1;1;2;3;3;2;6;0;3;4;1;2;0;0;1;5;0;5;4;12;3;0;0;0;7;0;7;11;2;11;10;15;8;7;10;21;9;5;16,654;43,566;41,97;20;30;35;9;70
19.03.2006;0,232;0;0;;0;1,586;2;1;1;1;1;0;1;;2;1;2,358;1;1;2;0;1;4;1;2;2;1;2;3;1;0;0;1;1,352;3;2,778;2;2;1;0;0;1;3;3;0;0;2;0;1;5;5;;2;0;1;3;0;3;0;0;2;1;0;3;1;4;3;8;4;4;2;0;0;5;6;7,326;3;1;5;6;1;2;1;5;0;5;3;5;8;3;12;4;2;10;4;15;5;3,376;26,552;10,774;13;22;14;8;25
20.03.2006;0,524;0,672;0;;3;0,516;1;1;1;1;1;1;2;;2;2;0,468;0;1;0;0;1;1;0;3;2;1;3;1;0;2;3;2;0;2;2,94;0;0;1;1;0;0;2;2;1;2;1;3;1;0;1;;4;4;0;5;4;2;0;0;4;4;0;3;1;1;4;3;1;2;1;0;0;4;8;7,534;2;2;9;4;2;2;1;5;0;5;1;0;12;2;12;2;4;6;8;21;13;11,542;0;18,648;20;16;27;7;53
21.03.2006;0,104;0,957;0;;1;1,47;0;4;0;0;0;1;0;;4;2;1,914;0;0;0;1;0;0;2;3;1;2;1;0;3;2;3;0;2,166;1;0,282;1;0;6;0;1;3;1;1;1;2;4;0;2;4;4;;0;2;6;3;3;4;0;1;2;2;0;3;3;1;1;3;5;5;2;3;3;4;5;13,628;11;0;5;3;1;2;3;4;7;5;3;2;8;9;10;10;10;9;0;12;9;6,862;25,458;15,546;16;12;29;2;97
22.03.2006;0;0;0,874;;1;0,23;1;1;0;0;2;0;1;;0;0;0,936;2;1;2;1;1;0;3;1;1;5;2;2;0;1;3;2;1,86;1;2,388;1;9;2;3;0;0;1;0;4;1;2;1;0;3;4;;2;1;0;0;1;5;0;0;2;1;2;3;0;0;2;2;4;8;1;6;1;3;6;2,108;15;5;10;5;1;6;4;3;2;3;3;3;5;3;14;10;8;2;18;11;14;9,704;47,806;12,364;11;13;31;10;76
23.03.2006;0,46;0,913;0,408;;1;0,628;1;0;0;2;0;0;5;;1;2;2,91;0;0;0;0;0;2;2;3;0;2;2;0;1;0;1;3;2,118;3;1,918;5;0;5;2;2;5;4;4;1;1;1;2;0;2;1;;7;7;4;1;3;7;0;2;1;0;0;3;0;1;1;3;3;1;4;3;1;4;6;10,432;15;4;6;5;4;0;3;0;7;3;9;3;10;8;15;0;12;7;8;11;16;13,534;62,414;17,348;12;21;16;5;45
24.03.2006;0,65;0,509;0;;3;2,05;1;1;1;0;6;1;2;;1;1;2,91;2;4;2;1;2;1;6;1;2;2;1;2;4;4;0;3;3,982;3;1,828;1;2;9;0;1;0;2;3;4;2;6;0;0;1;2;;7;4;2;0;3;4;0;2;3;1;2;3;5;0;7;2;4;2;1;1;3;5;12;13,4;9;13;4;1;2;0;4;5;5;5;10;7;17;7;9;5;17;5;12;11;10;16,326;70,09;22,174;14;22;24;10;48
25.03.2006;0;0,763;0,932;;1;0,558;1;1;1;1;0;1;4;;3;3;0,978;0;2;3;2;2;3;1;3;2;2;2;1;2;2;3;5;0,37;2;0,968;1;3;4;2;1;1;6;3;2;0;3;1;1;4;3;;8;6;7;6;5;8;0;0;8;3;1;4;0;2;5;3;15;5;3;6;0;2;9;6,682;5;4;4;3;6;0;8;3;3;5;29;4;7;8;7;7;2;7;14;27;24;14,526;39,026;16,598;15;36;53;8;50
26.03.2006;0,564;0,286;0;;0;0,32;0;2;2;1;2;0;0;;1;1;0,72;1;2;2;0;4;0;3;3;2;0;1;2;2;0;5;1;0;2;1,36;2;1;0;2;0;1;2;1;1;4;6;2;1;1;6;;4;1;3;2;8;3;0;2;3;2;4;3;1;7;4;3;5;9;0;2;0;1;0;9,524;3;7;1;7;1;0;7;3;3;1;9;3;7;9;8;6;0;10;17;23;12;7,54;51,476;16,482;19;25;13;2;140
27.03.2006;0,11;0,458;0;;0;0;0;3;0;1;2;1;2;;4;0;1,694;0;4;1;1;1;1;1;0;0;1;0;3;1;2;1;1;0;3;1,03;4;2;1;2;2;2;0;5;3;2;4;2;1;4;3;;4;3;2;2;7;4;0;0;3;6;6;3;1;2;5;4;9;2;0;2;3;1;3;10,834;9;14;0;3;2;0;0;7;9;4;8;3;4;4;9;15;0;3;14;20;8;9,294;75,84;36,894;5;15;22;5;100
28.03.2006;0,262;0,512;0,504;;1;0;1;1;0;0;2;3;0;;0;0;2,904;2;0;2;0;2;2;3;1;1;0;2;2;3;1;2;0;0;6;0,186;1;0;1;5;5;0;1;4;5;1;2;0;0;1;1;;5;5;4;2;4;5;0;0;10;0;0;3;1;0;0;4;2;1;5;3;2;8;5;10,012;5;5;0;6;1;0;3;6;0;4;9;1;16;11;11;7;0;6;1;18;14;15,642;50,096;18,56;12;20;28;7;96
29.03.2006;0,402;0,548;0;;2;0,642;1;0;1;1;1;0;0;;2;1;1,43;0;0;1;0;1;2;5;2;1;0;4;4;1;0;2;4;1,478;0;2,838;4;0;7;3;1;2;4;3;0;0;3;0;1;6;5;;8;5;0;1;1;2;0;0;2;1;0;1;0;6;4;4;4;0;3;5;3;9;7;17,576;0;8;6;0;3;0;3;2;0;3;23;2;7;7;5;1;0;8;4;16;10;13,704;44,35;14,442;15;22;27;6;60
30.03.2006;0;0;0,314;;1;0;1;0;1;1;1;1;2;;3;2;4,43;3;1;1;3;7;0;3;1;2;1;2;0;2;2;1;2;4,1;7;1,556;1;2;5;0;1;4;7;3;5;2;3;6;5;3;6;;5;1;1;5;7;7;0;0;3;0;1;4;2;5;2;10;6;3;2;3;0;4;9;2,476;0;11;7;0;3;0;4;4;8;5;0;0;1;2;5;3;0;7;12;13;12;0;72,338;16,246;16;17;16;12;75
31.03.2006;2,82;0,326;2,154;;0;0,906;4;0;3;1;1;0;2;;0;0;3,778;3;1;0;2;3;0;1;2;2;0;0;4;5;1;2;2;2,324;0;2,386;12;0;9;0;5;1;2;0;7;4;1;2;7;0;5;;11;5;0;3;1;3;0;3;0;0;3;3;4;2;5;13;4;4;5;7;2;3;12;10,918;0;12;11;6;1;0;3;6;2;4;17;4;0;5;6;7;0;4;36;18;20;10,048;8,15;15,418;24;27;21;8;113
01.04.2006;1,04;1,695;4,918;;2;2,884;0;6;0;2;2;2;0;;2;0;3,822;3;0;1;2;2;1;3;5;3;4;1;6;0;3;2;0;0;0;3,35;9;4;14;3;3;2;5;2;12;1;5;3;2;0;3;;16;1;0;2;6;3;0;0;0;2;5;4;2;1;1;5;4;0;0;6;3;3;15;48,518;0;19;11;3;9;0;4;3;1;7;12;5;0;8;5;1;0;5;8;14;13;0;0;9,782;8;50;54;16;104
02.04.2006;1,77;0,94;9,346;;2;3,048;2;1;0;5;0;1;1;;2;3;3,33;1;1;5;2;1;2;6;3;0;0;0;2;5;5;0;0;0;0;4,278;5;0;24;2;0;3;0;1;12;5;4;2;5;11;9;;16;5;0;2;4;3;0;2;4;1;3;0;0;1;4;1;3;0;1;2;1;14;13;44,638;4;9;11;8;2;0;10;4;0;3;26;5;0;12;12;2;9;5;8;16;17;0;53,246;14,944;14;54;20;16;55
03.04.2006;1,576;2,084;12,802;;6;9,482;5;6;1;4;1;3;3;;0;3;8,562;17;3;3;3;2;6;10;4;5;1;0;5;3;0;3;0;0;0;3,652;1;4;1;5;3;0;6;0;16;1;3;0;5;7;1;;15;3;0;4;5;3;0;6;5;0;4;0;3;2;4;4;6;0;4;4;5;15;37;76,938;12;10;13;6;1;0;5;3;0;6;46;4;0;11;5;11;8;13;0;18;22;21,368;47,208;16,838;8;70;23;94;153
04.04.2006;3,01;0;14,144;;0;0,286;13;3;0;4;0;0;0;;1;0;4,276;7;1;1;1;3;1;5;1;2;0;2;2;2;1;0;0;3,056;0;3,138;0;1;0;1;3;1;8;2;26;3;2;1;3;7;1;;11;1;0;1;2;6;0;0;1;1;1;0;5;5;5;1;5;0;5;2;4;3;10;57,19;3;7;6;1;7;0;0;3;0;1;28;3;0;4;0;3;4;7;0;9;20;9,756;52,24;8,702;8;9;11;116;47
05.04.2006;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;3,204;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,842;0;0;0;0;0;0
06.04.2006;0,58;0;2,004;;1;0;0;0;;0;2;2;1;;0;1;0;0;1;0;0;0;0;0;2;2;2;0;2;1;0;1;0;1,852;0;1,312;0;0;0;2;2;3;2;1;5;2;0;0;3;2;1;;0;1;0;2;4;5;0;0;4;0;0;1;0;1;3;4;0;12;4;3;0;0;1;4,884;5;13;3;5;1;0;0;1;0;2;3;5;0;1;4;3;3;11;0;16;14;16,67;82,68;16,482;10;0;32;1;15
07.04.2006;0,488;0,344;1,142;;0;0;0;1;;2;0;3;3;;2;0;0,918;0;1;1;0;2;0;3;2;0;2;2;0;0;1;1;2;6,112;0;0,35;6;0;1;2;5;4;1;0;1;3;2;0;6;2;2;;4;2;0;1;2;5;0;1;1;3;0;1;0;1;1;2;1;8;0;0;0;0;1;6,534;3;4;10;7;0;0;2;3;0;3;15;5;0;6;6;0;10;6;0;12;9;19,276;99,904;15,978;10;0;30;0;42
08.04.2006;0,34;0;0;;0;0,79;0;1;;0;0;0;0;;1;1;0,858;0;4;4;1;0;1;3;2;1;3;1;0;1;2;2;1;3,86;4;0,584;2;1;0;3;2;1;2;4;1;2;1;2;3;4;0;;1;3;3;1;4;7;0;0;3;0;0;6;0;1;2;7;2;8;2;7;0;2;4;12,044;1;6;11;2;0;0;3;2;0;2;5;5;15;8;5;12;7;0;0;0;13;0;65,706;11,316;27;0;2;3;32
09.04.2006;0,174;0,614;0;;1;2,128;0;0;;0;0;0;1;;0;3;0;2;1;1;0;0;0;0;0;3;;0;4;3;3;2;4;2,252;3;0,748;2;1;3;4;2;1;4;2;3;2;1;0;1;4;2;;1;3;3;3;4;5;0;1;2;0;3;0;3;8;8;2;6;6;7;5;2;2;2;10,22;1;5;8;0;1;0;0;2;0;4;1;2;13;6;4;7;15;10;0;29;10;0;72,214;16,878;22;0;34;20;93
10.04.2006;1,002;1,089;1,252;;3;2,58;2;3;;0;0;1;1;;3;1;4,786;2;1;1;1;5;2;0;4;2;;0;3;0;0;4;2;3,356;5;0;5;0;6;4;2;3;2;1;4;0;0;4;2;3;6;;1;2;2;4;5;3;0;3;6;1;2;5;1;0;2;5;5;0;4;0;0;3;3;13,702;4;1;5;0;1;0;1;2;0;5;2;2;13;16;10;24;22;10;0;17;17;0;65,192;10,078;19;0;18;20;71
11.04.2006;0,508;0;0,51;;1;0,672;0;1;;0;0;1;2;;0;2;2,2;0;2;0;2;2;0;2;0;3;;0;0;1;1;0;2;2,934;4;0,56;6;3;2;3;0;1;1;2;2;1;1;0;2;0;1;;0;2;4;3;3;6;0;2;3;1;1;1;1;1;1;3;0;2;2;2;3;4;7;8,566;1;4;3;6;1;0;2;4;0;4;0;0;19;5;7;5;3;5;0;4;10;0;63,858;12,184;16;7;25;0;21
12.04.2006;0,532;0;0;;0;0,926;2;0;;0;4;3;3;;2;0;0,962;2;3;0;1;0;1;2;1;0;;0;2;0;1;1;5;2,066;2;0;3;1;1;1;2;0;2;3;1;2;0;2;3;1;2;;2;3;4;4;1;7;0;0;5;0;2;6;0;3;1;7;4;0;4;0;0;4;0;4,052;1;3;8;2;4;0;0;5;0;4;1;0;14;4;4;13;0;5;0;22;17;0;0;39,946;9;20;39;14;30
