Timestamp;item 558;item 834;item 883;item 1311;item 1396;item 1647;item 1689;item 1761;item 1969;item 2036;item 2238;item 2697;item 2826;item 7968;item 8670;item 9018;item 9626;item 10113;item 10654;item 10864;item 11402;item 11865;item 13233;item 13461;item 14157;item 14202;item 14435;item 14475;item 14679;item 14870;item 15109;item 15141;item 15325;item 15342;item 15405;item 15925;item 16460;item 16530;item 17254;item 17273;item 17275;item 17277;item 17304;item 17314;item 17746;item 18071;item 18495;item 19810;item 19811;item 19812;item 20004;item 20076;item 20186;item 20213;item 21061;item 21064;item 21066;item 21190;item 21251;item 21529;item 21530;item 21761;item 22291;item 22476;item 23384;item 23600;item 24771;item 24864;item 24991;item 25386;item 25626;item 25841;item 26452;item 26785;item 26890;item 27063;item 28079;item 28090;item 29362;item 29726;item 29941;item 30655;item 32337;item 32345;item 32964;item 34077;item 34121;item 34122;item 34631;item 34824;item 34893;item 35057;item 37213;item 37469;item 37594;item 37876;item 38007;item 38406;item 38415;item 39222;item 39369;item 40085;item 41004;item 41560;item 41784;item 41994;item 41995;item 42079;item 42356;item 42793;item 43639;item 43809;item 44115;item 45073;item 45341;item 46030;item 46108;item 46805;item 48072;item 50966;item 52425;item 53205;item 53832;item 54017;item 54581;item 54606;item 55515;item 55517;item 56486;item 58076;item 59696;item 61583;item 61969;item 62734;item 64605;item 64742;item 65520;item 68836;item 69922;item 73339;item 73594;item 76033;item 76075;item 76268;item 76365;item 77539;item 79279;item 80510;item 82356;item 87639;item 88121;item 89103;item 89977;item 95417;item 96668
10.06.2006;-0.999696655;7;;1;0;1;1;;1;1;0;1;23;3.89;3;1;7;3;4;9;2;5;4;3;7;2;3;10;0;4;0;5;5;6;0;3;8;1;11;3;1;0;2;4;2;0;2;1;3;2;;3;;2;;0;1.68;0;3;1;1;0;6;1;0;2;;6;0;;0;0;5;5;0;4;0;2;;1;3;;3;2;1;3;6;4;4;0;3;0;3;2;3;2;1;1.206;;1;5;5;3;1;1;3;;4;3;7;5;3;0;4;0;1;7.162;4;;2;8;5;0;;;12;1;1;;1;1;2;1;5;6.29;1;3.934;4;;;;;;;;;;;;;;;;;
11.06.2006;-0.560863175;5;;5;0;1;1;;4;5;0;3;11;3.476;1;1;3;4;5;8;0;4;1;1;2;1;0;2;1;0;2;2;5;1;0;2;9;2;2;0;0;1;0;1;1;0;0;1;1;1;;0;;4;;1.416;0.248;1.022;2;1;1;3;0;1;0;3;1;2;0;;0;2;3;0;2;1;0;3;;0;3;;2;4;8;2;2;0;1;0;1;7;6;4;4;0;2;0.602;;9;4;12;3;1;1;1;;0;1;2;0;2;3;0;1;0;2.72;3;0;0;2;3;2;;;;0;2;;0;0;1;1;2;3.084;9;1.826;0;;;;;;;;;;;;;;;;;
12.06.2006;0.393625321;5;;2;0;1;0;;2;3;0;4;10;2.592;0;2;1;;2;10;0;2;1;2;3;1;1;2;4;2;2;4;0;1;0;2;4;2;8;0;2;2;0;2;2;0;1;0;1;2;;2;;1;;0;0.446;1.672;;1;1;;0;1;0;1;1;6;1;;1;2;1;0;0;1;0;2;;0;1;;0;1;3;3;6;2;2;0;3;5;3;2;3;0;1;0.39;;0;7;5;2;1;3;1;;5;2;3;12;2;5;5;0;0;0;7;10;4;4;3;1;;;0;1;2;;2;1;2;3;6;0.622;6;0;1;;;;;;;;;;;;;;;;;
13.06.2006;0.986216513;3;;1;0;1;1;;3;4;;0;16;3.552;2;2;8;2;2;6;0;1;0;0;4;1;1;3;4;0;0;6;2;6;;0;1;2;5;;4;2;0;3;5;0;0;0;1;0;;2;;2;;0.244;0.968;5.83;4;1;1;1;0;1;1;0;4;6;0;;1;0;1;0;2;1;0;1;;1;3;;0;6;4;0;4;4;1;0;1;4;3;;4;;2;0.62;;0;2;2;1;2;4;0;2;4;2;2;1;2;1;4;;0;3.4;8;10;;2;0;1;;;6;0;0;;0;0;2;2;2;0;3;0.046;1;;;;;;;;;;;;;;;;;
14.06.2006;0.67208479;3;;5;1;1;;;6;7;0;;5;2.25;0;5;4;3;3;10;0;0;1;0;1;;0;;1;0;4;3;2;3;2;0;4;3;4;0;6;5;0;4;2;2;1;2;0;1;;4;;3;;0;0.968;0.434;1;1;2;1;4;1;0;0;1;4;1;;0;2;4;2;0;0;0;2;;0;11;;1;0;0;1;1;1;3;0;3;0;5;;2;1;3;0;;0;8;3;3;4;0;1;3;5;3;5;0;0;0;2;1;1;3.804;1;5;2;4;2;;;;4;0;0;;1;3;3;2;5;2.674;5;0.356;2;;;;;;;;;;;;;;;;;
15.06.2006;-0.259958589;8;;3;2;1;1;;3;;;3;13;1.862;0;3;6;5;1;4;1;2;1;0;0;1;0;2;1;1;7;4;3;3;4;0;1;2;4;1;2;1;1;3;1;6;0;2;0;1;;2;;1;;0.548;1.026;1.274;2;4;2;0;3;0;0;2;3;3;0;;0;1;3;3;0;0;0;5;;0;4;;2;4;0;0;4;2;2;0;7;0;5;2;3;1;1;0.186;;1;4;8;4;2;2;3;3;6;2;3;4;2;2;2;1;3;2.41;1;5;3;0;1;0;;;7;3;1;;0;4;2;0;0;0.702;3;0.49;4;;;;;;;;;;;;;;;;;
16.06.2006;-0.95299724;11;;15;1;0;0;;5;5;3;8;7;2.254;0;3;3;1;2;6;1;7;0;0;2;3;3;4;5;2;6;9;1;2;2;2;7;2;8;1;2;1;0;3;3;4;0;0;2;0;;2;;3;;0.578;0.962;2.406;4;4;1;3;15;1;3;2;2;8;1;;0;0;3;1;5;1;0;5;;0;1;;1;;5;8;1;6;1;0;7;0;3;1;2;0;1;0.804;;1;5;15;2;0;0;2;5;7;3;0;2;0;0;3;1;2;2.158;2;14;4;7;7;3;;;8;1;2;;1;1;5;0;3;2.788;2;2.522;2;;;;;;;;;;;;;;;;;
17.06.2006;-0.769854624;9;;5;1;1;1;;3;;6;1;12;2.93;2;5;4;4;10;3;0;4;0;0;2;3;3;7;7;0;29;2;1;2;2;3;7;4;12;1;2;3;0;2;4;0;1;3;8;4;;5;;0;;0.598;1.55;1.948;2;0;1;2;5;0;5;2;0;;0;;0;1;4;5;3;2;0;1;;1;5;;1;3;6;0;4;1;2;0;5;9;2;1;6;5;2;0.524;;3;6;12;7;2;2;1;2;4;1;1;12;0;2;7;0;2;2.174;3;13;0;4;3;0;;;10;0;3;;3;6;2;0;4;5.904;9;0.824;2;;;;;;;;;;;;;;;;;
18.06.2006;0.121088783;5;;2;1;1;3;;2;6;2;3;3;1.504;4;1;3;1;2;8;1;3;0;0;2;3;3;6;1;1;4;0;1;3;3;2;4;3;4;0;2;1;2;1;2;0;1;0;2;0;;1;;1;;0.778;0;3.084;0;2;7;0;1;2;2;6;0;7;0;8;1;2;4;0;0;1;0;1;;2;2;;0;2;;;1;1;2;0;4;4;1;1;7;1;5;0.346;;1;9;4;4;1;3;1;5;5;2;5;2;2;1;2;2;3;0.668;6;6;1;6;0;2;;;14;0;1;;2;4;4;3;0;7.4;7;2.842;2;;;;;;;;;;;;;;;;;
19.06.2006;0.900703721;2;;2;0;0;0;;3;1;2;8;7;1.838;1;4;3;2;4;0;0;4;0;3;1;1;1;5;6;0;0;1;4;5;1;1;7;1;7;0;4;3;1;1;1;0;0;1;1;2;;1;;1;;0;1.488;1.588;3;1;2;;0;0;0;1;0;7;0;4;0;2;0;;1;2;0;4;;0;0;;2;5;11;1;3;3;3;0;2;1;1;0;1;0;2;0;;0;6;7;4;2;2;1;4;1;3;4;0;0;0;0;0;2;1.282;0;10;2;4;0;0;;;2;2;1;;0;3;0;0;7;2.298;1;;2;;;;;;;;;;;;;;;;;
20.06.2006;0.852215812;8;;1;0;1;0;;1;2;1;6;14;2.406;2;;4;4;4;9;1;2;0;;;0;1;2;5;2;;;4;;1;1;3;2;5;1;3;0;1;3;5;6;;1;1;1;;1;;4;;0.226;0.488;1.334;0;2;2;1;;2;2;0;1;8;1;0;1;1;0;1;0;3;0;0;;0;0;;3;0;;2;0;3;1;0;0;6;3;0;0;2;0;0;;0;3;13;1;5;;0;1;1;2;7;0;1;0;2;0;0;2.308;3;6;1;4;0;2;;;7;0;0;;;0;3;0;4;5.884;1;1.052;1;;;;;;;;;;;;;;;;;
21.06.2006;0.020204615;7;;2;0;0;0;;2;4;;9;37;2.302;0;3;3;4;1;9;1;0;0;2;2;1;2;7;1;2;0;0;1;0;0;2;3;4;5;1;2;1;0;;4;0;2;0;2;0;;2;;1;;0.284;1.06;2.708;1;0;1;0;4;2;0;4;3;4;2;0;0;0;1;0;0;0;0;6;;0;0;;1;0;0;0;1;1;2;0;5;4;;4;3;;0;0;;4;3;0;3;1;1;1;2;1;2;5;0;1;0;2;0;0;1.078;3;12;2;2;0;;;;7;1;2;;2;2;1;0;0;1.428;5;0;0;;;;;;;;;;;;;;;;;
22.06.2006;-0.830382612;6;;4;;2;0;;1;3;2;8;14;1.53;2;2;1;6;4;7;;0;0;0;1;2;1;7;3;2;0;0;8;1;16;3;1;5;6;1;3;3;1;5;2;2;1;1;3;;;1;;0;;0.792;1.472;1.182;1;2;1;0;1;0;2;1;0;2;0;0;1;2;7;3;;3;0;;;0;0;;2;1;0;1;3;1;1;;6;10;2;1;2;3;2;0;;1;2;0;2;1;2;1;1;2;2;7;;0;1;1;0;2;1.514;0;14;1;3;2;3;;;4;0;2;;1;1;3;1;;1.416;5;1.256;2;;;;;;;;;;;;;;;;;
23.06.2006;-0.917519895;9;;7;1;2;0;;4;0;5;3;24;4.628;2;2;3;4;4;6;1;;0;1;1;2;2;6;2;0;0;6;3;2;1;1;1;1;7;0;1;2;1;3;5;1;0;2;1;2;;1;;2;;1.056;0.738;3.032;7;1;1;1;7;2;1;5;4;7;1;;1;4;5;4;1;2;0;3;;2;;;2;2;0;6;2;0;1;0;6;2;3;0;4;1;;0.14;;8;11;16;2;1;0;3;3;13;0;3;11;1;0;7;0;0;3.044;6;9;1;4;3;1;;;15;0;2;;0;3;3;0;6;12.198;8;0.79;0;;;;;;;;;;;;;;;;;
24.06.2006;-0.161093618;11;;10;0;3;1;;3;3;5;10;36;5.698;0;1;4;4;6;0;1;3;;1;1;2;0;9;2;1;0;14;0;3;0;3;2;0;4;0;4;;2;8;5;1;0;3;0;0;;4;;0;;1.08;1.254;1.514;5;2;1;0;5;2;3;3;;6;2;4;;1;4;1;2;1;0;4;;2;3;;4;5;4;;0;0;0;0;0;;2;0;3;2;2;1.032;;6;2;17;3;3;2;4;5;9;1;2;26;1;1;0;0;0;1.192;2;6;0;2;3;0;;;9;1;1;;1;2;2;0;2;1.562;11;0.512;2;;;;;;;;;;;;;;;;;
25.06.2006;0.743441388;4;;6;1;1;0;;3;;1;4;40;1.1;2;3;2;;3;0;2;3;0;2;1;1;1;9;0;0;0;10;1;4;2;1;4;0;6;0;5;1;1;3;2;2;1;0;2;0;;0;;2;;0;0;1.956;1;0;0;1;2;0;0;0;6;8;1;4;0;1;4;3;2;2;0;2;;0;2;;2;1;2;1;0;0;0;0;3;16;1;8;0;0;0;0.43;;4;5;7;3;5;4;2;4;8;2;3;3;1;0;4;0;1;4.304;6;;3;1;5;3;;;13;2;0;;0;3;1;1;1;5.802;8;3.048;1;;;;;;;;;;;;;;;;;
26.06.2006;0.964459811;8;;9;1;0;0;;2;4;1;5;8;0.514;1;1;3;3;6;0;0;4;1;;0;1;4;3;0;1;3;9;2;1;1;0;2;;4;2;2;1;1;3;5;;1;0;1;0;;2;;1;;;;1.31;2;2;0;0;1;1;2;0;2;5;0;5;0;1;;1;1;0;0;5;;0;2;;0;0;4;1;0;0;1;0;6;5;3;6;3;0;1;0.414;;;6;11;10;2;0;3;5;7;1;2;0;1;1;4;0;0;1.732;5;10;0;3;5;0;;;7;0;3;;1;0;2;1;1;1.896;1;0.254;1;;;;;;;;;;;;;;;;;
27.06.2006;0.298758331;9;;4;0;0;0;;4;8;2;12;19;3.252;2;;0;1;0;0;0;1;1;1;1;2;0;1;0;0;4;11;0;0;2;2;6;2;4;1;0;2;1;4;3;2;1;0;7;2;;1;;1;;0.292;;3.02;1;1;1;2;6;2;1;0;1;5;3;7;2;1;1;2;1;3;0;1;;0;0;;3;0;2;1;0;0;1;0;5;1;1;5;1;1;;0.582;;;8;6;6;1;1;1;3;10;0;3;1;1;0;4;0;1;0.85;2;9;1;0;0;3;;;5;1;1;;0;1;3;0;2;3.126;5;0.408;1;;1;0;;;;;;;;;;;;;;
28.06.2006;-0.64162018;10;;3;0;2;0;;7;5;2;1;6;2.894;0;2;1;2;2;;0;3;1;5;2;0;3;0;0;0;7;4;1;4;0;0;2;6;3;0;0;0;4;3;4;0;1;1;1;0;;0;;1;;0.778;1.928;1.656;0;1;2;0;2;0;2;0;1;6;1;3;1;0;0;0;1;0;0;4;;0;3;;0;1;2;1;0;0;0;0;3;13;2;1;3;0;1;0.422;;0;4;10;3;1;1;3;4;5;0;3;1;0;0;1;0;0;0.408;2;7;1;3;1;;;;6;1;0;;3;;0;0;4;3.67;5;0.636;0;;1;1;;;;;;;;;;;;;;
29.06.2006;-0.992096057;3;;13;0;4;0;;3;;3;3;6;0;1;3;4;2;2;4;0;7;0;0;2;1;3;5;0;2;5;3;1;1;1;2;6;1;5;1;;2;3;0;4;2;0;3;0;0;;1;;2;;1.046;0.964;1.856;1;0;2;0;5;1;2;0;3;8;2;6;0;1;2;1;3;0;0;1;;0;;;2;1;2;1;0;0;2;0;2;3;5;4;2;0;2;1.084;;0;10;8;9;4;4;3;1;3;0;3;2;3;0;1;0;2;0;1;8;2;3;2;0;;;9;2;;;1;0;0;1;;;7;2.936;4;;5;4;;;;;;;;;;;;;;
30.06.2006;-0.430443394;2;;13;2;2;1;;4;4;4;7;11;0;1;3;4;5;4;11;1;1;1;0;4;1;1;5;0;3;7;7;7;3;3;1;2;2;6;2;2;2;4;3;4;3;1;2;1;1;;4;;0;;1.658;1.522;1.192;1;0;2;3;24;1;1;0;1;5;0;5;0;2;5;3;0;1;0;6;;0;1;;;1;9;2;0;0;1;0;9;2;3;1;5;5;1;0.968;;0;7;20;12;2;3;3;5;16;0;2;1;1;1;2;0;1;1.414;5;11;2;2;3;1;;;6;2;1;;0;6;2;0;3;8.508;8;5.458;2;;58;0;;;;;;;;;;;;;;
01.07.2006;0.52695694;5;;4;4;4;4;;7;5;3;5;26;5.974;;2;3;6;1;5;0;3;1;0;2;2;4;5;0;0;2;5;3;2;3;3;4;3;7;;1;3;1;1;3;3;0;1;2;1;;8;;3;;0.51;1.032;2.894;2;1;3;0;1;3;3;0;1;5;0;4;0;0;1;1;1;1;0;4;;0;;;1;2;0;2;0;0;3;0;1;12;3;5;3;1;1;0.64;;0;9;5;5;6;1;1;3;7;0;5;3;3;2;3;0;2;0;4;11;1;4;1;0;;;8;0;4;;2;2;4;0;2;2.192;5;1.82;3;;5;1;;;;;;;;;;;;;;
02.07.2006;0.999875494;2;;0;3;1;0;;4;5;4;0;5;4.054;1;3;5;2;1;7;0;1;1;1;1;3;2;1;0;0;0;2;1;5;2;2;5;1;5;2;3;0;0;1;3;0;2;2;4;1;;2;;1;;0.548;0;0.888;1;0;6;0;8;3;5;0;4;0;0;4;0;1;1;3;2;2;0;5;;0;2;;1;1;1;2;0;0;2;0;4;6;2;1;4;0;1;0.228;;0;12;6;6;6;3;3;8;1;0;1;0;2;3;7;0;0;1.848;2;9;2;6;2;1;;;15;5;1;;4;3;3;0;2;3.782;3;0;2;;0;1;;;;;;;;;;;;;;
03.07.2006;0.55351313;2;;6;0;0;0;;3;5;5;0;6;3.918;1;7;2;6;3;9;0;2;1;0;2;2;2;8;0;0;9;2;2;0;0;3;2;4;2;1;2;1;1;3;2;1;2;2;3;1;;3;;2;;0.558;1.93;2.948;1;3;6;2;4;1;0;0;2;0;2;5;0;5;2;5;0;1;0;6;;0;2;;1;9;7;8;0;0;2;0;4;2;4;0;;2;;0.216;;0;3;6;4;4;5;2;7;5;0;2;1;0;3;1;0;0;4.32;0;10;1;4;0;1;;;5;;0;;2;4;4;0;;1.592;6;0;1;;0;1;;;;;;;;;;;;;;
04.07.2006;-0.401746653;3;;0;0;1;0;;3;5;1;0;7;5.442;1;1;0;6;0;4;0;;3;2;5;2;5;4;0;0;10;0;1;2;1;2;4;;6;0;2;;1;4;1;3;5;0;3;2;;9;;2;;1.65;0.984;0.618;1;2;3;2;3;1;;0;4;0;1;1;0;2;3;1;4;1;0;3;;0;0;;1;1;1;0;0;0;1;0;0;6;2;;6;2;1;0.81;;0;4;1;4;2;0;1;4;0;0;4;1;0;0;7;0;0;1.194;8;13;3;1;0;0;;;6;1;1;;1;3;2;2;5;2.756;7;0;2;;0;2;;;;;;;;;;;;;;
05.07.2006;-0.987642416;4;;3;1;1;0;;6;;2;0;3;9.926;0;2;0;2;3;8;0;5;3;0;0;0;2;2;0;0;9;1;1;1;6;3;2;0;5;2;0;1;4;2;3;3;0;1;4;0;;8;;1;;0;1.882;2.526;5;0;4;0;2;2;0;0;1;0;0;0;2;2;7;2;1;3;0;4;;0;1;;1;4;2;0;0;0;1;0;1;4;1;0;1;2;1;0.422;;2;5;3;3;1;1;0;1;2;0;3;1;2;0;2;0;0;1.588;6;7;0;1;0;1;;;4;0;2;;0;3;0;0;2;1.96;1;0;;;0;1;;;;;;;;;;;;;;
06.07.2006;-0.665504296;2;;5;2;2;0;;2;3;4;0;3;5.91;2;1;2;3;3;12;0;2;0;1;0;1;0;7;0;0;0;1;2;0;8;1;3;2;6;;3;2;0;1;1;1;1;1;2;4;;2;;3;;1.508;0;1.486;0;2;2;2;3;2;1;0;2;;0;0;1;3;1;2;4;2;0;4;;0;2;;0;2;4;1;0;0;2;0;4;11;1;0;4;1;0;0.42;;3;7;1;3;2;1;4;4;3;0;5;2;2;;0;0;0;1.356;4;7;2;3;5;1;;;4;1;1;;0;2;2;1;4;1.528;1;0;1;;9;2;;;;;;;;;;;;;;
07.07.2006;0.268495404;3;;9;0;2;3;;3;5;1;0;3;6.804;0;1;7;1;1;9;0;4;0;0;3;2;3;8;0;0;0;4;3;2;4;0;6;3;5;0;;5;2;2;1;5;2;1;3;0;;3;;1;;0;0.92;2.15;1;0;0;1;4;1;2;0;0;8;1;0;0;2;6;1;2;3;0;5;;0;2;;0;10;15;4;0;0;2;0;3;6;1;0;3;1;3;0.624;;5;4;3;1;0;0;3;3;5;0;3;0;0;2;6;0;3;2.692;2;4;0;7;0;1;;;2;1;2;;0;0;7;2;1;6.45;6;3.386;1;;14;3;;;;;;;;;;;;;;
08.07.2006;0.955641668;1;;14;;3;1;;3;2;4;0;13;16.326;1;2;1;7;1;14;0;4;1;1;0;1;3;12;0;0;0;10;0;4;3;;6;3;9;2;4;3;0;3;6;0;2;1;5;1;;5;5;3;;1.072;1.44;2.72;4;1;;1;5;2;1;0;1;13;1;0;0;1;2;0;;1;0;1;;0;0;;1;1;0;9;0;0;3;0;4;21;4;2;1;3;1;0.62;;8;7;3;5;0;6;2;5;2;0;4;4;3;1;1;0;0;0.57;5;11;3;6;1;0;;;7;3;3;;0;1;3;1;2;4.75;8;1.642;5;;4;2;;;;;;;;;;;;;;
09.07.2006;0.76417539;2;;13;0;0;0;;2;6;2;0;2;8.156;2;3;3;5;5;13;1;1;2;0;2;2;0;7;0;0;0;4;2;1;1;1;4;1;2;2;2;1;0;2;0;0;3;3;3;1;;;4;3;;0.536;0.942;1.35;2;2;3;0;5;0;2;0;0;2;0;0;0;0;1;1;1;2;0;0;;0;2;;1;2;2;3;0;0;2;0;0;2;2;1;4;2;0;0.416;;5;3;0;2;1;1;4;7;1;0;5;3;5;1;6;0;0;3.166;3;3;1;2;1;2;;;4;0;0;;0;2;3;0;9;5.958;5;1.694;3;;2;1;;;;;;;;;;;;;;
10.07.2006;-0.129870218;1;;5;3;1;1;;9;10;1;0;5;0;2;0;2;5;1;8;0;0;0;0;;1;0;2;0;0;0;1;4;6;;6;2;2;2;2;2;1;4;5;2;0;1;;1;1;;5;1;3;;0.488;0.89;5.096;0;2;1;;3;0;1;0;1;5;3;0;0;1;2;4;3;0;0;0;;0;5;;0;0;0;1;0;0;0;0;3;0;0;0;3;;1;0.216;;1;3;0;2;2;1;1;3;1;0;2;11;0;0;1;0;0;6.816;2;10;2;1;0;0;;;6;1;0;;0;2;2;1;4;2.192;2;0.622;1;;3;4;;;;;;;;;;;;;;
11.07.2006;-0.904513746;3;;10;1;2;0;;5;4;0;0;9;8.642;2;2;4;1;1;6;1;1;2;0;1;2;1;8;0;0;0;2;1;5;6;2;2;1;6;0;2;1;1;3;0;0;2;1;1;1;2;0;0;2;3.298;0;0;1.1;5;1;0;0;2;0;1;0;2;2;1;0;1;4;3;1;1;0;0;4;;0;2;;1;0;2;2;0;0;2;0;3;0;3;3;4;3;2;0;;4;3;8;1;2;;1;4;4;0;8;0;2;1;4;0;0;0.394;3;6;1;4;1;0;;;9;1;3;;;0;1;0;6;3.084;2;1.386;3;;7;0;;;;;;;;;;;;;;
12.07.2006;-0.847551508;0;;7;0;0;0;;4;11;2;0;10;11.808;0;0;1;5;2;10;1;0;1;0;3;3;0;3;0;0;0;2;3;1;0;3;3;1;5;1;1;3;2;1;5;2;0;1;3;0;0;5;1;1;1.152;0.558;0.462;0.55;1;2;2;1;3;2;0;0;5;10;1;0;3;0;2;1;0;1;0;3;;0;0;;1;1;0;1;0;0;1;0;3;0;;2;1;0;1;0.212;;3;15;4;3;5;0;0;4;3;0;3;2;0;1;0;0;2;;0;6;0;2;0;2;;;2;1;3;;0;2;1;0;3;1.472;4;1.752;1;;12;1;;;;;;;;;;;;;;
13.07.2006;-0.011354321;3;;7;0;3;2;;1;2;6;0;8;4.836;1;3;2;1;;9;1;3;2;1;2;1;1;1;;0;0;7;1;0;0;4;5;1;3;1;5;2;1;;1;2;1;0;0;0;0;6;3;0;3.872;0.246;0.184;1.014;1;1;0;0;9;2;2;0;3;3;1;;1;0;3;2;1;3;0;1;;;2;;0;0;0;3;0;0;3;0;1;0;3;6;;2;0;0.59;1;1;3;7;1;2;;;3;3;0;;1;0;0;0;0;0;1.28;0;9;2;1;1;0;;;3;1;;;0;1;3;0;5;4.622;5;0.426;2;;5;;;;;;;;;;;;;;;
14.07.2006;0.835281976;5;;13;;1;1;;5;;6;0;9;15.504;1;3;10;3;3;8;0;0;1;1;2;6;2;1;1;0;0;2;1;0;3;1;8;1;4;0;;1;1;2;0;5;2;1;1;2;2;2;1;0;2.828;0.63;0.872;5.48;2;2;0;2;16;2;4;0;3;8;1;2;0;0;1;2;0;1;0;2;;0;1;;1;8;7;3;0;0;3;0;4;0;4;11;3;2;3;0;;9;7;8;0;2;0;2;8;6;0;2;4;1;0;5;0;0;3.126;2;13;2;10;1;1;;;5;2;0;;1;2;1;;4;6.594;3;0.512;3;;13;6;;;;;;;;;;;;;;
15.07.2006;0.913963876;3;;11;1;1;0;;2;0;5;0;2;3.812;1;2;4;2;3;9;2;4;2;3;3;4;1;1;2;0;0;7;2;1;10;1;6;0;4;2;6;2;1;2;;1;0;3;5;1;3;1;5;1;1.652;0.55;1.4;1.394;0;1;2;0;12;2;5;0;;8;0;5;2;1;3;0;0;2;0;2;;0;5;;3;4;4;3;0;0;5;7;5;;4;0;1;0;0;0;0;1;9;2;1;1;2;1;4;10;0;4;11;2;1;4;0;1;1.124;5;0;6;4;2;1;;;5;0;3;;2;4;0;1;3;4.078;9;3.514;2;;14;0;;;;;;;;;;;;;;
16.07.2006;0.152351604;5;;4;4;;1;;4;5;4;0;7;5.366;0;2;2;5;7;6;4;1;0;1;1;1;2;5;3;0;0;5;1;2;0;1;2;1;3;1;1;1;3;1;0;2;2;1;3;0;0;1;1;0;1.952;0.77;0.872;0.356;0;5;1;0;7;0;5;0;4;4;2;9;0;1;3;2;2;3;0;1;;2;3;;4;4;10;7;0;0;2;3;1;0;2;3;7;1;3;0.614;0;1;9;6;4;1;1;3;3;3;0;6;2;2;2;3;0;4;1.702;4;0;1;1;0;2;;;1;2;1;;3;3;2;0;2;7.852;3;2.818;2;;4;3;;;;;;;;;;;;;;
17.07.2006;-0.74933203;1;;3;2;0;0;;3;5;2;0;10;9.414;1;2;4;4;0;7;1;6;0;3;;2;0;6;4;0;0;5;3;2;1;0;7;1;6;1;1;0;1;3;3;0;1;2;3;1;1;4;1;1;2.174;0.494;;2.04;1;3;4;;7;1;1;0;2;5;1;3;1;1;3;0;1;2;0;1;;1;1;;1;8;3;1;0;0;2;2;2;0;1;2;4;1;0;0.228;1;8;3;6;1;0;2;0;;8;0;4;10;0;1;6;0;0;3.034;3;7;1;1;0;0;;;4;0;2;;0;1;;2;5;3.018;4;1.036;1;;6;1;;;;;;;;;;;;;;
18.07.2006;-0.962083252;1;;4;1;1;2;;0;1;4;;2;5.994;1;2;7;2;4;10;0;2;1;0;0;0;1;1;2;0;0;0;5;2;3;2;3;3;6;;6;0;0;0;2;2;1;2;3;0;0;16;6;1;1.352;0.526;0;1.814;0;3;0;1;3;2;0;0;1;3;0;7;0;1;3;0;1;1;0;7;;0;1;;0;4;1;1;0;0;3;0;1;2;3;0;4;1;2;0.81;3;1;3;16;3;1;0;1;2;5;0;3;5;1;0;3;0;1;2.186;6;;0;1;2;2;;;7;;1;;1;0;0;0;5;3.726;3;1.83;0;;2;1;;;;;;;;;;;;;;
19.07.2006;-0.290299568;3;;5;4;2;1;;3;1;4;7;11;4.682;2;1;4;2;1;6;0;3;0;0;2;1;2;10;2;0;0;2;0;2;3;0;2;1;5;1;6;2;1;2;2;6;1;0;1;0;1;1;1;3;1.602;0;0.892;;1;1;3;2;7;1;1;0;0;6;1;13;1;0;2;1;0;1;0;3;;1;;;3;1;5;0;0;0;1;6;5;9;3;0;4;1;1;0.198;1;;6;6;1;0;0;1;2;4;0;3;7;1;0;5;0;2;1.28;6;;0;2;0;1;;;5;0;0;;0;0;1;2;8;6.332;1;0.764;0;;1;2;;;;;;;;;;;;;;
20.07.2006;0.648384199;2;;9;2;3;0;;2;4;3;17;0;5.64;0;3;9;3;2;11;1;2;0;1;3;1;0;3;1;2;0;2;1;2;4;3;4;0;4;1;;1;2;1;2;3;2;0;1;2;1;2;6;2;2.44;0.51;0.48;2.738;1;3;1;1;5;1;1;0;1;6;1;2;0;0;7;1;1;1;1.898;2;;0;0;;4;;4;3;0;0;1;6;1;8;;4;2;;3;1.004;1;;8;6;4;0;2;1;2;7;0;1;0;0;3;1;0;2;0.516;4;7;2;1;2;1;;;2;0;1;;0;0;0;0;0;1.468;1;0;1;;8;0;;;;;;;;;;;;;;
21.07.2006;0.990946524;3;;9;2;1;1;;3;10;2;8;12;0;1;3;1;3;2;14;0;1;1;1;0;3;0;2;2;1;0;3;1;2;3;0;3;2;2;0;8;1;2;1;4;0;1;2;2;1;0;2;4;2;2.214;0.77;2.168;3.166;2;2;3;1;12;;1;0;2;8;1;7;0;0;4;2;3;0;2.3;2;;0;2;;1;0;5;7;0;0;1;5;1;13;3;6;3;3;;0.842;0;4;4;12;5;0;0;3;4;2;0;2;2;1;1;0;0;0;3.52;0;8;1;0;2;2;;;3;1;2;;1;3;0;1;5;8.188;6;2.294;1;;5;2;;;;;;;;;;;;;;
22.07.2006;0.422437185;2;;22;2;3;1;;2;3;4;10;26;4.198;0;1;5;5;2;10;0;3;2;0;2;2;1;7;0;2;0;3;8;0;1;1;6;1;3;0;4;;2;1;3;1;1;1;6;3;1;6;1;5;4.278;0.948;1.288;1.926;;2;0;2;12;1;1;0;2;6;1;4;0;0;3;5;0;6;4.196;1;;1;1;;2;2;8;1;0;0;1;1;4;16;7;6;2;1;3;0.816;3;0;8;21;0;4;4;1;5;10;0;2;3;1;2;2;0;3;3.324;2;15;0;0;0;1;;;4;0;1;;1;0;4;0;3;8.218;3;4.12;1;;18;1;;;;;;;;;;;;;;
